player_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
183129,https://sofifa.com/player/183129/ciaran-clark/210002/,C. Clark,Ciaran Clark,30,1989-09-26,181,70,Republic of Ireland,Newcastle United,English Premier League,1,76,76,6000000,34000,CB,Left,2,2,2,Medium/ Medium,Normal (170-185),Yes,11400000,,SUB,2,,2016-08-03,2021,SUB,18,51,53,53,54,78,74,,,,,,,,39,44,81,61,55,50,50,36,60,59,50,52,54,71,50,71,74,62,76,54,82,76,49,51,55,68,77,79,78,14,7,12,14,12,59+2,59+2,59+2,53+0,55+0,55+0,55+0,53+0,55+2,55+2,55+2,54+2,60+2,60+2,60+2,54+2,64+2,69+2,69+2,69+2,64+2,67+2,76+0,76+0,76+0,67+2
227927,https://sofifa.com/player/227927/kyle-walker-peters/210002/,K. Walker-Peters,Kyle Walker-Peters,23,1997-04-13,181,70,England,Southampton,English Premier League,1,75,80,8000000,36000,RB,Right,1,4,3,High/ Medium,Lean (170-185),Yes,15800000,,RB,2,,2020-08-11,2025,"35 Finishing
","62 Heading Accuracy
",75,37,66,73,72,66,,,,,,,,75,35,62,71,25,74,54,31,62,71,76,74,72,72,79,38,75,73,59,41,70,72,57,64,32,68,71,76,73,9,8,7,11,12,57+2,57+2,57+2,66+0,63+0,63+0,63+0,66+0,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,73+2,70+2,70+2,70+2,73+2,73+2,70+2,70+2,70+2,73+2
226627,https://sofifa.com/player/226627/takumi-minamino/210002/,T. Minamino,南野 拓実,25,1995-01-16,181,70,Japan,Liverpool,English Premier League,1,77,80,14000000,79000,ST,Right,1,4,3,High/ Medium,Lean (170-185),No,21200000,#Acrobat,SUB,18,,2020-01-01,2024,"75 Finishing
","50 Heading Accuracy
",87,73,69,82,36,64,,,,,,,Solid Player,66,75,50,71,70,82,73,69,63,80,89,86,90,71,86,71,76,79,57,73,61,49,69,70,72,79,32,30,26,9,12,8,15,14,72+2,72+2,72+2,77+0,75+0,75+0,75+0,77+0,75+2,75+2,75+2,75+2,69+2,69+2,69+2,75+2,60+2,57+2,57+2,57+2,60+2,56+2,48+2,48+2,48+2,56+2
244915,https://sofifa.com/player/244915/mohammed-salisu/210002/,M. Salisu,Mohamed Salisu Abdul Karim,21,1999-04-17,181,70,Ghana,Southampton,English Premier League,1,76,84,15500000,32000,CB,Left,1,3,2,Medium/ High,Normal (185+),No,22100000,#Strength,SUB,22,,2020-08-12,2024,"30 Finishing
","74 Heading Accuracy
",67,36,51,54,76,80,,,,,,,,40,30,74,72,22,47,50,32,56,64,64,69,55,68,49,60,75,67,88,28,78,75,35,24,40,58,76,78,75,7,7,11,10,6,54+2,54+2,54+2,50+0,51+0,51+0,51+0,50+0,51+2,51+2,51+2,53+2,56+2,56+2,56+2,53+2,67+2,70+2,70+2,70+2,67+2,69+2,76+2,76+2,76+2,69+2
150724,https://sofifa.com/player/150724/joe-hart/210002/,J. Hart,Joe Hart,33,1987-04-19,181,70,England,Tottenham Hotspur,English Premier League,1,75,75,1800000,50000,GK,Right,3,3,1,Medium/ Medium,Normal (185+),No,6800000,,SUB,12,,2020-08-18,2022,"14 Finishing
","10 Heading Accuracy
",,,,,,,72,75,65,77,58,74,Cautious With Crosses,14,14,10,34,19,23,17,13,35,20,56,60,50,69,32,49,69,28,61,19,36,25,14,42,30,58,16,14,13,72,75,65,74,77,30+3,30+3,30+3,31+0,31+0,31+0,31+0,31+0,32+3,32+3,32+3,32+3,31+3,31+3,31+3,32+3,28+3,30+3,30+3,30+3,28+3,28+3,28+3,28+3,28+3,28+3
169595,https://sofifa.com/player/169595/danny-rose/210002/,D. Rose,Danny Rose,29,1990-07-02,181,70,England,Tottenham Hotspur,English Premier League,1,79,79,15500000,85000,LWB,Left,3,3,3,Medium/ High,Normal (170-185),Yes,20000000,,RES,26,,2007-07-01,2021,"57 Finishing
","64 Heading Accuracy
",75,61,72,76,77,72,,,,,,,Speed Dribbler (AI),77,57,64,75,60,76,66,57,66,79,76,74,69,79,78,68,77,68,68,62,87,77,65,72,57,75,78,79,81,10,11,8,13,13,68+3,68+3,68+3,73+0,71+0,71+0,71+0,73+0,72+3,72+3,72+3,73+3,73+3,73+3,73+3,73+3,77+2,76+3,76+3,76+3,77+2,77+2,76+3,76+3,76+3,77+2
194794,https://sofifa.com/player/194794/andriy-yarmolenko/210002/,A. Yarmolenko,Andriy Yarmolenko,30,1989-10-23,181,70,Ukraine,West Ham United,English Premier League,1,77,77,10000000,40000,RW,Left,3,2,4,High/ Medium,Lean (185+),Yes,16200000,,SUB,7,,2018-07-11,2022,"77 Finishing
","69 Heading Accuracy
",65,80,77,80,42,68,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Outside Foot Shot",79,77,69,77,74,84,83,75,74,82,63,67,65,81,63,83,39,52,76,83,76,54,79,77,85,74,37,35,30,9,5,6,5,14,77+0,77+0,77+0,78+-1,79+-2,79+-2,79+-2,78+-1,78+-1,78+-1,78+-1,76+1,74+3,74+3,74+3,76+1,60+3,62+3,62+3,62+3,60+3,57+3,55+3,55+3,55+3,57+3
205346,https://sofifa.com/player/205346/ryan-fredericks/210002/,R. Fredericks,Ryan Fredericks,27,1992-10-10,181,70,England,West Ham United,English Premier League,1,76,77,8000000,34000,RB,Right,1,3,3,High/ Medium,Normal (170-185),Yes,14800000,#Speedster,RB,24,,2018-07-01,2022,"47 Finishing
","56 Heading Accuracy
",92,51,66,73,70,69,,,,,,,"Injury Prone, Speed Dribbler (AI)",73,47,56,72,51,74,64,42,60,71,93,91,76,72,76,58,62,76,65,46,73,69,65,60,61,63,72,71,72,16,7,8,15,9,64+2,64+2,64+2,70+0,67+0,67+0,67+0,70+0,68+2,68+2,68+2,72+2,67+2,67+2,67+2,72+2,74+2,70+2,70+2,70+2,74+2,74+2,69+2,69+2,69+2,74+2
231554,https://sofifa.com/player/231554/james-justin/210002/,J. Justin,James Justin,22,1998-02-23,181,70,England,Leicester City,English Premier League,1,73,81,6500000,42000,LB,Right,1,4,3,High/ Medium,Normal (170-185),Yes,11600000,,LB,2,,2019-06-28,2024,"50 Finishing
","65 Heading Accuracy
",76,47,66,70,69,67,,,,,,,,72,50,65,69,36,70,60,60,62,71,73,79,71,67,69,48,59,76,65,40,61,66,63,63,43,64,69,72,69,13,7,6,5,14,61+2,61+2,61+2,67+0,64+0,64+0,64+0,67+0,65+2,65+2,65+2,68+2,66+2,66+2,66+2,68+2,71+2,68+2,68+2,68+2,71+2,71+2,68+2,68+2,68+2,71+2
183130,https://sofifa.com/player/183130/marc-albrighton/210002/,M. Albrighton,Marc Albrighton,30,1989-11-18,181,70,England,Leicester City,English Premier League,1,76,76,7000000,66000,LM,Right,2,3,3,High/ High,Lean (170-185),Yes,14300000,,SUB,11,,2014-07-01,2022,"67 Finishing
","45 Heading Accuracy
",68,68,76,77,59,67,,,,,,,"Early Crosser, Long Passer (AI), Team Player",83,67,45,72,72,77,80,73,74,77,69,68,74,74,78,73,61,78,60,67,73,56,72,76,60,70,69,59,46,15,9,8,15,14,68+2,68+2,68+2,74+0,72+0,72+0,72+0,74+0,73+2,73+2,73+2,75+1,73+2,73+2,73+2,75+1,68+2,68+2,68+2,68+2,68+2,65+2,61+2,61+2,61+2,65+2
198861,https://sofifa.com/player/198861/nampalys-mendy/210002/,N. Mendy,Nampalys Mendy,28,1992-06-23,181,70,France,Leicester City,English Premier League,1,75,75,4900000,60000,CM,Right,1,3,3,Low/ High,Stocky (170-),No,11400000,,SUB,24,,2016-07-03,2021,"49 Finishing
","65 Heading Accuracy
",68,55,70,74,73,71,,,,,,,,67,49,65,78,43,71,69,54,72,77,71,65,74,73,87,62,76,73,67,64,77,74,56,60,55,70,74,75,74,14,12,9,12,15,63+2,63+2,63+2,67+0,66+0,66+0,66+0,67+0,68+2,68+2,68+2,69+2,71+2,71+2,71+2,69+2,73+2,74+1,74+1,74+1,73+2,73+2,73+2,73+2,73+2,73+2
228414,https://sofifa.com/player/228414/matheus-fellipe-costa-pereira/210002/,Matheus Pereira,Matheus Fellipe Costa Pereira,24,1996-05-05,181,70,Brazil,West Bromwich Albion,English Premier League,1,76,81,11500000,61000,RW,Left,1,3,4,High/ Medium,Lean (170-185),Yes,21800000,,CAM,12,,2020-07-27,2022,"73 Finishing
","43 Heading Accuracy
",79,73,74,79,39,63,,,,,,,"Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",73,73,43,77,69,79,78,71,64,78,79,79,85,71,88,74,66,71,60,73,61,39,73,76,71,70,43,37,29,15,12,15,15,9,71+2,71+2,71+2,76+0,75+0,75+0,75+0,76+0,76+2,76+2,76+2,75+2,70+2,70+2,70+2,75+2,60+2,58+2,58+2,58+2,60+2,56+2,49+2,49+2,49+2,56+2
205201,https://sofifa.com/player/205201/okay-yokuslu/210002/,O. Yokuşlu,Okay Yokuşlu,26,1994-03-09,181,70,Turkey,RC Celta,English Premier League,1,77,82,14000000,22000,CM,Right,1,3,3,Medium/ High,Lean (185+),No,22800000,,CDM,5,,2018-07-02,2023,SUB,6,66,70,72,72,75,84,,,,,,,Power Header,67,65,78,77,70,73,72,65,72,76,62,69,61,72,60,79,69,87,85,75,81,76,68,71,60,73,74,75,70,12,16,10,13,7,72+2,72+2,72+2,71+0,72+0,72+0,72+0,71+0,72+2,72+2,72+2,72+2,74+2,74+2,74+2,72+2,74+2,76+2,76+2,76+2,74+2,74+2,76+2,76+2,76+2,74+2
225782,https://sofifa.com/player/225782/ainsley-maitland-niles/210002/,A. Maitland-Niles,Ainsley Maitland-Niles,22,1997-08-29,181,70,England,Arsenal,English Premier League,1,76,84,16000000,52000,RM,Right,1,3,4,Medium/ Medium,Lean (170-185),Yes,21000000,,LWB,15,,2014-10-24,2023,SUB,15,83,59,69,76,69,68,,,,,,,Speed Dribbler (AI),71,56,54,74,44,77,60,36,67,76,82,83,79,73,71,65,55,77,66,62,64,71,66,72,54,77,67,73,69,15,9,7,10,13,67+2,67+2,67+2,73+0,71+0,71+0,71+0,73+0,72+2,72+2,72+2,73+2,72+2,72+2,72+2,73+2,74+2,71+2,71+2,71+2,74+2,73+2,68+2,68+2,68+2,73+2
207707,https://sofifa.com/player/207707/fernando-marcal-de-oliveira/210002/,Marçal,Fernando Marçal de Oliveira,31,1989-02-19,181,70,Brazil,Wolverhampton Wanderers,English Premier League,1,76,76,5500000,60000,CB,Left,2,3,3,Medium/ High,Normal (170-185),Yes,10500000,,SUB,5,,2020-09-06,2022,"52 Finishing
","62 Heading Accuracy
",75,56,70,71,75,74,,,,,,,Injury Prone,71,52,62,75,44,70,65,55,73,74,75,75,69,73,72,73,74,71,71,54,85,77,60,65,49,72,75,76,77,6,11,14,13,11,65+2,65+2,65+2,68+0,67+0,67+0,67+0,68+0,68+2,68+2,68+2,70+2,71+2,71+2,71+2,70+2,74+2,75+1,75+1,75+1,74+2,74+2,74+2,74+2,74+2,74+2
224221,https://sofifa.com/player/224221/joachim-andersen/210002/,J. Andersen,Joachim Andersen,24,1996-05-31,181,70,Denmark,Olympique Lyonnais,English Premier League,1,76,82,11000000,41000,CB,Right,1,3,2,Medium/ Medium,Normal (185+),Yes,20000000,,LCB,3,,2019-07-12,2024,SUB,3,58,47,63,56,77,77,,,,,,,Long Passer (AI),36,40,76,78,33,51,49,36,80,65,55,60,48,73,57,73,78,69,82,43,74,77,34,61,44,71,77,78,76,13,7,9,15,14,58+2,58+2,58+2,54+0,57+0,57+0,57+0,54+0,59+2,59+2,59+2,58+2,67+2,67+2,67+2,58+2,67+2,75+2,75+2,75+2,67+2,69+2,76+2,76+2,76+2,69+2
230899,https://sofifa.com/player/230899/ademola-lookman/210002/,A. Lookman,Ademola Lookman,22,1997-10-20,181,70,England,RB Leipzig,English Premier League,1,74,83,9500000,34000,ST,Right,1,4,3,High/ Medium,Lean (170-185),Yes,16200000,#Acrobat,SUB,17,,2019-07-25,2024,"72 Finishing
","48 Heading Accuracy
",82,72,66,81,27,60,,,,,,,"Flair, Technical Dribbler (AI)",70,72,48,72,60,81,67,51,44,78,85,79,90,68,86,77,64,66,54,70,64,32,74,70,62,74,23,23,24,12,12,9,15,6,71+2,71+2,71+2,76+0,75+0,75+0,75+0,76+0,74+2,74+2,74+2,73+2,64+2,64+2,64+2,73+2,55+2,50+2,50+2,50+2,55+2,51+2,42+2,42+2,42+2,51+2
215716,https://sofifa.com/player/215716/aleksandar-mitrovic/210002/,A. Mitrović,Aleksandar Mitrović,25,1994-09-16,181,70,Serbia,Fulham,English Premier League,1,77,80,14000000,90000,ST,Right,1,4,3,Medium/ Medium,Stocky (185+),Yes,22700000,#Strength,ST,9,,2018-07-30,2024,"78 Finishing
","80 Heading Accuracy
",65,77,55,70,27,85,,,,,,,Power Header,29,78,80,70,77,67,42,52,43,76,60,69,67,77,63,82,84,69,91,70,89,14,82,68,73,76,25,24,13,15,12,6,7,13,77+2,77+2,77+2,68+0,74+0,74+0,74+0,68+0,71+2,71+2,71+2,66+2,63+2,63+2,63+2,66+2,46+2,50+2,50+2,50+2,46+2,44+2,48+2,48+2,48+2,44+2
216266,https://sofifa.com/player/216266/kenny-tete/210002/,K. Tete,Kenny Tete,24,1995-10-09,181,70,Netherlands,Fulham,English Premier League,1,77,81,14000000,68000,RB,Right,2,2,2,Medium/ High,Normal (170-185),Yes,19800000,,SUB,2,,2020-09-10,2024,"42 Finishing
","74 Heading Accuracy
",74,47,65,66,77,76,,,,,,,,69,42,74,73,36,65,54,34,64,67,72,75,65,70,72,64,78,76,74,41,78,75,60,60,46,65,75,80,83,9,15,11,6,10,62+2,62+2,62+2,64+0,63+0,63+0,63+0,64+0,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,74+2,73+2,73+2,73+2,74+2,75+2,76+2,76+2,76+2,75+2
184274,https://sofifa.com/player/184274/chris-basham/210002/,C. Basham,Chris Basham,31,1988-07-20,181,70,England,Sheffield United,English Premier League,1,77,77,7000000,33000,CB,Right,1,2,2,High/ Medium,Lean (185+),Yes,12400000,,RCB,6,,2014-07-01,2021,"37 Finishing
","75 Heading Accuracy
",64,43,61,63,79,79,,,,,,,"Solid Player, Dives Into Tackles (AI), Team Player",63,37,75,67,52,63,48,30,62,64,60,68,60,79,54,59,71,75,79,40,85,82,50,57,31,62,78,80,76,14,15,6,7,6,59+2,59+2,59+2,60+0,59+0,59+0,59+0,60+0,60+2,60+2,60+2,62+2,64+2,64+2,64+2,62+2,72+2,74+2,74+2,74+2,72+2,73+2,77+0,77+0,77+0,73+2
192546,https://sofifa.com/player/192546/enda-stevens/210002/,E. Stevens,Enda Stevens,29,1990-07-09,181,70,Republic of Ireland,Sheffield United,English Premier League,1,78,78,12500000,37000,LB,Left,1,2,3,Medium/ Medium,Normal (170-185),Yes,16200000,,LWB,3,,2017-07-01,2023,LB,3,75,45,66,75,74,74,,,,,,,"Solid Player, Early Crosser",78,43,56,69,24,77,70,53,58,74,73,76,67,77,66,57,65,85,73,38,64,76,57,57,52,65,78,76,68,9,16,8,7,15,61+2,61+2,61+2,67+0,65+0,65+0,65+0,67+0,65+2,65+2,65+2,70+2,67+2,67+2,67+2,70+2,76+2,72+2,72+2,72+2,76+2,74+2,72+2,72+2,72+2,74+2
204760,https://sofifa.com/player/204760/charlie-taylor/210002/,C. Taylor,Charlie Taylor,26,1993-09-18,181,70,England,Burnley,English Premier League,1,77,78,11500000,48000,LB,Left,1,2,3,High/ Medium,Normal (170-185),Yes,17800000,,LB,3,,2017-07-06,2024,"49 Finishing
","73 Heading Accuracy
",70,54,71,74,76,76,,,,,,,Dives Into Tackles (AI),77,49,73,73,43,76,69,61,69,74,66,73,68,74,69,63,76,77,74,59,79,75,63,65,45,71,75,77,76,13,6,14,13,8,66+2,66+2,66+2,69+0,68+0,68+0,68+0,69+0,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,75+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,75+2
186905,https://sofifa.com/player/186905/ashley-barnes/210002/,A. Barnes,Ashley Luke Barnes,30,1989-10-30,181,70,England,Burnley,English Premier League,1,77,77,10500000,57000,ST,Right,1,4,3,High/ High,Normal (185+),Yes,16200000,,LS,10,,2014-01-10,2022,"80 Finishing
","79 Heading Accuracy
",61,78,68,74,47,80,,,,,,,,66,80,79,72,75,72,62,56,65,79,62,60,66,77,69,84,83,74,80,65,88,41,79,70,80,78,43,46,39,6,10,11,10,10,77+0,77+0,77+0,72+0,74+0,74+0,74+0,72+0,73+2,73+2,73+2,72+2,70+2,70+2,70+2,72+2,60+2,62+2,62+2,62+2,60+2,58+2,59+2,59+2,59+2,58+2
191076,https://sofifa.com/player/191076/johann-berg-gudhmundsson/210002/,J. Guðmundsson,Johann Berg Guðmunds­son,29,1990-10-27,181,70,Iceland,Burnley,English Premier League,1,77,77,10500000,54000,LM,Left,1,4,4,High/ High,Normal (170-185),Yes,16200000,,SUB,7,,2016-07-20,2021,RM,7,73,73,78,76,61,68,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI)",80,70,64,77,72,77,79,77,75,77,74,73,72,77,75,82,78,68,67,73,66,62,74,79,70,78,60,63,55,7,6,14,10,8,74+2,74+2,74+2,76+0,75+0,75+0,75+0,76+0,76+1,76+1,76+1,76+1,75+2,75+2,75+2,76+1,70+2,69+2,69+2,69+2,70+2,68+2,65+2,65+2,65+2,68+2
164468,https://sofifa.com/player/164468/gary-cahill/210002/,G. Cahill,Gary Cahill,34,1985-12-19,181,70,England,Crystal Palace,English Premier League,1,77,77,3400000,48000,CB,Right,3,3,2,Medium/ Medium,Normal (185+),Yes,6300000,,LCB,24,,2019-08-05,2021,"56 Finishing
","82 Heading Accuracy
",37,58,51,57,79,76,,,,,,,"Dives Into Tackles (AI), Leadership, Power Header",28,56,82,60,47,56,48,27,60,59,34,40,49,75,44,63,76,55,83,64,84,76,45,56,53,75,77,82,77,5,12,9,5,12,60+3,60+3,60+3,52+0,56+0,56+0,56+0,52+0,56+3,56+3,56+3,52+3,61+3,61+3,61+3,52+3,61+3,70+3,70+3,70+3,61+3,64+3,77+0,77+0,77+0,64+3
235794,https://sofifa.com/player/235794/eberechi-eze/210002/,E. Eze,Eberechi Eze,22,1998-06-29,181,70,England,Crystal Palace,English Premier League,1,75,83,12500000,40000,LM,Right,1,3,4,Medium/ Medium,Lean (170-185),No,21000000,,SUB,25,,2020-08-28,2025,"71 Finishing
","49 Heading Accuracy
",76,68,70,79,47,68,,,,,,,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",63,71,49,76,52,81,62,56,67,77,77,76,79,70,75,66,69,77,68,68,58,49,68,75,69,73,36,57,40,10,12,9,14,10,69+2,69+2,69+2,74+0,73+0,73+0,73+0,74+0,75+2,75+2,75+2,74+2,72+2,72+2,72+2,74+2,63+2,62+2,62+2,62+2,63+2,60+2,55+2,55+2,55+2,60+2
188253,https://sofifa.com/player/188253/james-mccarthy/210002/,J. McCarthy,James McCarthy,29,1990-11-12,181,70,Republic of Ireland,Crystal Palace,English Premier League,1,76,76,6500000,46000,CM,Right,2,4,3,Medium/ High,Normal (170-185),Yes,12400000,,SUB,22,,2019-08-07,2022,"55 Finishing
","63 Heading Accuracy
",57,60,74,73,75,66,,,,,,,"Injury Prone, Dives Into Tackles (AI)",68,55,63,79,61,74,64,64,77,74,61,54,68,70,67,67,65,60,64,64,80,77,63,72,60,74,76,76,74,12,11,8,10,13,65+2,65+2,65+2,68+0,68+0,68+0,68+0,68+0,70+2,70+2,70+2,69+2,73+2,73+2,73+2,69+2,71+2,75+1,75+1,75+1,71+2,71+2,73+2,73+2,73+2,71+2
190456,https://sofifa.com/player/190456/nathaniel-clyne/210002/,N. Clyne,Nathaniel Edwin Clyne,29,1991-04-05,181,70,England,Crystal Palace,English Premier League,1,76,76,6500000,46000,RB,Right,2,2,3,Medium/ Medium,Normal (170-185),Yes,12400000,,SUB,17,,2020-10-14,2023,"54 Finishing
","68 Heading Accuracy
",69,60,71,75,76,63,,,,,,,,77,54,68,75,45,75,64,39,66,77,71,67,74,74,75,73,69,58,60,67,76,77,65,73,46,75,76,76,77,10,11,13,15,7,67+2,67+2,67+2,71+0,70+0,70+0,70+0,71+0,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,74+2,73+2,73+2,73+2,74+2,74+2,73+2,73+2,73+2,74+2
183285,https://sofifa.com/player/183285/mamadou-sakho/210002/,M. Sakho,Mamadou Sakho,30,1990-02-13,181,70,France,Crystal Palace,English Premier League,1,76,76,6000000,44000,CB,Left,3,2,2,Medium/ High,Normal (185+),Yes,11400000,#Strength,SUB,12,,2017-08-31,2021,"23 Finishing
","73 Heading Accuracy
",50,33,65,54,76,80,,,,,,,"Injury Prone, Dives Into Tackles (AI)",58,23,73,76,20,50,50,30,69,60,48,51,51,70,54,51,74,53,90,38,88,79,36,61,40,75,73,77,75,14,12,9,7,8,51+3,51+3,51+3,52+0,52+0,52+0,52+0,52+0,56+3,56+3,56+3,55+3,62+3,62+3,62+3,55+3,66+3,73+3,73+3,73+3,66+3,68+3,76+0,76+0,76+0,68+3
231936,https://sofifa.com/player/231936/ben-white/210002/,B. White,Ben White,22,1997-10-08,181,70,England,Brighton & Hove Albion,English Premier League,1,75,84,12000000,38000,CB,Right,1,4,2,Medium/ Medium,Normal (185+),No,20000000,,RCB,3,,2015-07-01,2024,"22 Finishing
","69 Heading Accuracy
",69,27,60,66,76,75,,,,,,,,53,22,69,72,21,65,26,20,67,72,71,68,59,74,55,39,77,79,74,25,72,78,39,57,24,75,77,75,77,8,11,12,5,6,52+2,52+2,52+2,58+0,56+0,56+0,56+0,58+0,60+2,60+2,60+2,62+2,65+2,65+2,65+2,62+2,72+2,73+2,73+2,73+2,72+2,73+2,75+2,75+2,75+2,73+2
190765,https://sofifa.com/player/190765/pascal-gross/210002/,P. Groß,Pascal Groß,29,1991-06-15,181,70,Germany,Brighton & Hove Albion,English Premier League,1,77,77,10500000,57000,RM,Right,2,4,4,High/ High,Lean (170-185),Yes,16200000,,SUB,13,,2017-07-01,2022,"72 Finishing
","53 Heading Accuracy
",52,72,81,75,59,71,,,,,,,"Solid Player, Playmaker (AI)",82,72,53,81,65,76,83,76,80,77,54,50,66,75,73,74,71,84,68,74,64,62,75,81,65,79,57,61,60,8,15,15,16,11,70+2,70+2,70+2,73+0,73+0,73+0,73+0,73+0,75+2,75+2,75+2,75+2,77+0,77+0,77+0,75+2,70+2,71+2,71+2,71+2,70+2,67+2,63+2,63+2,63+2,67+2
236480,https://sofifa.com/player/236480/yves-bissouma/210002/,Y. Bissouma,Yves Bissouma,23,1996-08-30,181,70,Mali,Brighton & Hove Albion,English Premier League,1,75,80,8500000,42000,CDM,Right,1,3,4,High/ Medium,Normal (170-185),Yes,17800000,,RCM,8,,2018-07-17,2023,"60 Finishing
","60 Heading Accuracy
",71,67,72,77,73,69,,,,,,,"Power Free-Kick, Flair, Long Shot Taker (AI)",65,60,60,76,41,79,62,75,73,77,69,72,73,74,77,82,59,72,69,75,68,77,68,74,58,71,70,76,73,12,8,8,12,8,70+2,70+2,70+2,72+0,73+0,73+0,73+0,72+0,74+2,74+2,74+2,73+2,75+2,75+2,75+2,73+2,73+2,74+2,74+2,74+2,73+2,73+2,71+2,71+2,71+2,73+2
193158,https://sofifa.com/player/193158/davy-propper/210002/,D. Pröpper,Davy Pröpper,28,1991-09-02,181,70,Netherlands,Brighton & Hove Albion,English Premier League,1,76,76,7500000,53000,CDM,Right,2,3,4,Medium/ High,Lean (185+),Yes,14300000,,SUB,24,,2017-08-07,2023,"62 Finishing
","70 Heading Accuracy
",60,70,76,77,66,75,,,,,,,Playmaker (AI),67,62,70,80,72,78,76,73,75,81,62,59,69,77,68,80,68,86,69,78,78,62,69,78,66,83,70,65,60,16,8,16,9,6,72+2,72+2,72+2,73+0,74+0,74+0,74+0,73+0,75+1,75+1,75+1,74+2,76+0,76+0,76+0,74+2,71+2,73+2,73+2,73+2,71+2,69+2,69+2,69+2,69+2,69+2
180819,https://sofifa.com/player/180819/adam-lallana/210002/,A. Lallana,Adam David Lallana,32,1988-05-10,181,70,England,Brighton & Hove Albion,English Premier League,1,77,77,8500000,55000,CM,Right,3,5,4,High/ High,Lean (170-185),Yes,12400000,,CAM,14,,2020-07-27,2023,"70 Finishing
","67 Heading Accuracy
",66,71,78,81,62,63,,,,,,,"Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)",74,70,67,83,72,81,77,66,75,84,69,64,77,73,75,72,68,58,60,71,76,63,74,81,70,80,61,62,62,6,15,14,8,11,73+3,73+3,73+3,76+0,76+0,76+0,76+0,76+0,78+-1,78+-1,78+-1,76+1,76+1,76+1,76+1,76+1,69+3,70+3,70+3,70+3,69+3,67+3,66+3,66+3,66+3,67+3
206654,https://sofifa.com/player/206654/pablo-mari-villar/210002/,Pablo Marí,Pablo Marí Villar,26,1993-08-31,181,70,Spain,Arsenal,English Premier League,1,75,78,6500000,58000,CB,Left,1,3,2,Medium/ Medium,Normal (185+),Yes,14800000,#Strength,SUB,22,,2020-07-27,2024,"38 Finishing
","82 Heading Accuracy
",52,40,50,49,75,81,,,,,,,"Solid Player, Long Passer (AI), Power Header",32,38,82,69,28,41,27,30,63,60,54,51,49,74,37,53,75,72,86,40,80,72,34,37,31,67,76,74,70,6,14,7,13,12,54+2,54+2,54+2,48+0,50+0,50+0,50+0,48+0,51+2,51+2,51+2,51+2,58+2,58+2,58+2,51+2,63+2,70+2,70+2,70+2,63+2,66+2,75+2,75+2,75+2,66+2
205989,https://sofifa.com/player/205989/calum-chambers/210002/,C. Chambers,Calum Chambers,25,1995-01-20,181,70,England,Arsenal,English Premier League,1,75,80,7500000,55000,CDM,Right,1,3,2,Medium/ High,Normal (170-185),Yes,15800000,,RES,21,,2014-07-28,2022,"54 Finishing
","73 Heading Accuracy
",66,56,69,68,76,76,,,,,,,,69,54,73,76,47,66,60,49,70,75,64,68,60,72,66,60,71,74,77,58,77,76,54,63,54,64,74,78,74,11,14,12,7,12,64+2,64+2,64+2,66+0,65+0,65+0,65+0,66+0,67+2,67+2,67+2,68+2,70+2,70+2,70+2,68+2,73+2,74+2,74+2,74+2,73+2,73+2,75+2,75+2,75+2,73+2
