,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,Weak Foot,Skill Moves,International Reputation,Work Rate,Body Type,Real Face,Release Clause,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Likes,Dislikes,Following,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
333,236480,Yves Bissouma,23,https://cdn.sofifa.com/players/236/480/21_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,75,82,Brighton & Hove Albion,https://cdn.sofifa.com/teams/1808/30.png,€11M,€42K,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,222357,Breel Embolo,23,https://cdn.sofifa.com/players/222/357/21_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,78,84,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/30.png,€22.5M,€37K,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,252489,Marco Kana,17,https://cdn.sofifa.com/players/252/489/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,66,84,RSC Anderlecht,https://cdn.sofifa.com/teams/229/30.png,€2M,€500,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,225508,Eric Bailly,26,https://cdn.sofifa.com/players/225/508/21_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,79,82,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€20.5M,€100K,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,190460,Christian Eriksen,28,https://cdn.sofifa.com/players/190/460/21_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,84,84,Inter,https://cdn.sofifa.com/teams/44/30.png,€42.5M,€145K,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,233738,Igor Zubeldia Elorza,23,https://cdn.sofifa.com/players/233/738/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,84,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,€24M,€26K,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,236947,Jordan Torunarigha,22,https://cdn.sofifa.com/players/236/947/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,75,84,Hertha BSC,https://cdn.sofifa.com/teams/166/30.png,€12M,€30K,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,216352,Marcelo Brozović,27,https://cdn.sofifa.com/players/216/352/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,84,84,Inter,https://cdn.sofifa.com/teams/44/30.png,€39.5M,€125K,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,233419,Raphael Dias Belloli,23,https://cdn.sofifa.com/players/233/419/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,85,Leeds United,https://cdn.sofifa.com/teams/8/30.png,€37M,€100K,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,179813,Edinson Cavani,33,https://cdn.sofifa.com/players/179/813/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,84,84,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€27M,€175K,2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,241721,Rafael da Conceição Leão,21,https://cdn.sofifa.com/players/241/721/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,74,83,Milan,https://cdn.sofifa.com/teams/47/30.png,€9.5M,€26K,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,224411,Gonçalo Manuel Ganchinho Guedes,23,https://cdn.sofifa.com/players/224/411/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,81,86,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€39M,€39K,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,237183,Matías Rojas,24,https://cdn.sofifa.com/players/237/183/21_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,78,83,Racing Club,https://cdn.sofifa.com/teams/101085/30.png,€21M,€19K,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,189332,Jordi Alba Ramos,31,https://cdn.sofifa.com/players/189/332/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,86,86,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€49.5M,€220K,2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,234574,José Diogo Dalot Teixeira,21,https://cdn.sofifa.com/players/234/574/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,76,84,Milan,https://cdn.sofifa.com/teams/47/30.png,€16M,€57K,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,238160,Merih Demiral,22,https://cdn.sofifa.com/players/238/160/21_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,76,85,Juventus,https://cdn.sofifa.com/teams/45/30.png,€15.5M,€48K,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,238194,Nahuel Bustos,21,https://cdn.sofifa.com/players/238/194/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,74,85,Girona FC,https://cdn.sofifa.com/teams/110062/30.png,€9.5M,€67K,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,220834,Marco Asensio Willemsen,24,https://cdn.sofifa.com/players/220/834/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,86,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€43.5M,€160K,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,208830,Jamie Vardy,33,https://cdn.sofifa.com/players/208/830/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,87,87,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€51M,€170K,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,220182,Jason Denayer,25,https://cdn.sofifa.com/players/220/182/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,80,83,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,€25M,€61K,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,211688,José Luís Gayà Peña,25,https://cdn.sofifa.com/players/211/688/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,88,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€49.5M,€46K,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,188377,Kyle Walker,30,https://cdn.sofifa.com/players/188/377/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,85,85,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€46.5M,€170K,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,236401,Noussair Mazraoui,22,https://cdn.sofifa.com/players/236/401/21_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,79,84,Ajax,https://cdn.sofifa.com/teams/245/30.png,€25M,€16K,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,225263,Duje Ćaleta-Car,23,https://cdn.sofifa.com/players/225/263/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,79,85,Olympique de Marseille,https://cdn.sofifa.com/teams/219/30.png,€25M,€35K,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,184941,Alexis Sánchez,31,https://cdn.sofifa.com/players/184/941/21_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,80,80,Inter,https://cdn.sofifa.com/teams/44/30.png,€18M,€105K,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,232730,Daichi Kamada,23,https://cdn.sofifa.com/players/232/730/21_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,76,80,Eintracht Frankfurt,https://cdn.sofifa.com/teams/1824/30.png,€11M,€23K,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,192387,Ciro Immobile,30,https://cdn.sofifa.com/players/192/387/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,87,87,Lazio,https://cdn.sofifa.com/teams/46/30.png,€78M,€125K,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,230658,Arthur Henrique Ramos Oliveira Melo,23,https://cdn.sofifa.com/players/230/658/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,84,88,Juventus,https://cdn.sofifa.com/teams/45/30.png,€60M,€100K,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,229167,Milot Rashica,24,https://cdn.sofifa.com/players/229/167/21_60.png,Kosovo,https://cdn.sofifa.com/flags/xk.png,78,84,SV Werder Bremen,https://cdn.sofifa.com/teams/38/30.png,€22.5M,€29K,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,201942,Roberto Firmino Barbosa de Oliveira,28,https://cdn.sofifa.com/players/201/942/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,86,86,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€69.5M,€175K,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,246419,Yari Verschaeren,18,https://cdn.sofifa.com/players/246/419/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,72,85,RSC Anderlecht,https://cdn.sofifa.com/teams/229/30.png,€5.5M,€7K,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,233113,Carles Aleñá Castillo,22,https://cdn.sofifa.com/players/233/113/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,82,Getafe CF,https://cdn.sofifa.com/teams/1860/30.png,€9.5M,€84K,1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,227678,Ezri Konsa,22,https://cdn.sofifa.com/players/227/678/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,84,Aston Villa,https://cdn.sofifa.com/teams/2/30.png,€12M,€38K,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,231448,Reiss Nelson,20,https://cdn.sofifa.com/players/231/448/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,82,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€5M,€39K,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,236498,Sam Lammers,23,https://cdn.sofifa.com/players/236/498/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,74,81,Atalanta,https://cdn.sofifa.com/teams/39/30.png,€8.5M,€39K,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,220651,José Ángel Esmoris Tasende,23,https://cdn.sofifa.com/players/220/651/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,85,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€34.5M,€105K,2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,233866,Odsonne Edouard,22,https://cdn.sofifa.com/players/233/866/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,75,84,Celtic,https://cdn.sofifa.com/teams/78/30.png,€12.5M,€44K,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,236457,Dimitris Giannoulis,24,https://cdn.sofifa.com/players/236/457/21_60.png,Greece,https://cdn.sofifa.com/flags/gr.png,74,78,PAOK,https://cdn.sofifa.com/teams/393/30.png,€5.5M,€1K,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,229668,Mario Hermoso Canseco,25,https://cdn.sofifa.com/players/229/668/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,84,Atlético Madrid,https://cdn.sofifa.com/teams/240/30.png,€30.5M,€54K,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,247181,Gonzalo Plata,19,https://cdn.sofifa.com/players/247/181/21_60.png,Ecuador,https://cdn.sofifa.com/flags/ec.png,74,86,Sporting CP,https://cdn.sofifa.com/teams/237/30.png,€10M,€8K,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,225100,Joe Gomez,23,https://cdn.sofifa.com/players/225/100/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,83,88,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€49.5M,€95K,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,257270,Timothée Pembélé,17,https://cdn.sofifa.com/players/257/270/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,83,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€2M,€750,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,232999,Tyler Adams,21,https://cdn.sofifa.com/players/232/999/21_60.png,United States,https://cdn.sofifa.com/flags/us.png,76,84,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€16M,€29K,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,202335,Eric Dier,26,https://cdn.sofifa.com/players/202/335/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,81,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€28M,€90K,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,228618,Ferland Mendy,25,https://cdn.sofifa.com/players/228/618/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,83,88,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€49.5M,€160K,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,233096,Denzel Dumfries,24,https://cdn.sofifa.com/players/233/096/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,80,83,PSV,https://cdn.sofifa.com/teams/247/30.png,€26.5M,€19K,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,247463,Folarin Balogun,18,https://cdn.sofifa.com/players/247/463/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,82,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€1.1M,€5K,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,243055,Rafael Euclides Soares Camacho,20,https://cdn.sofifa.com/players/243/055/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,73,86,Sporting CP,https://cdn.sofifa.com/teams/237/30.png,€7.5M,€9K,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,210243,Ricardo Barbosa Pereira,26,https://cdn.sofifa.com/players/210/243/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,85,86,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€58M,€120K,2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,234153,Carlos Soler Barragán,23,https://cdn.sofifa.com/players/234/153/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,85,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€27.5M,€34K,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,247328,Unai Vencedor Paris,19,https://cdn.sofifa.com/players/247/328/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,67,79,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€2.4M,€4K,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,222716,Everton Sousa Soares,24,https://cdn.sofifa.com/players/222/716/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,86,SL Benfica,https://cdn.sofifa.com/teams/234/30.png,€39M,€17K,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,233927,Lucas Tolentino Coelho de Lima,22,https://cdn.sofifa.com/players/233/927/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,83,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,€21.5M,€52K,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,240787,Hamed Junior Traorè,20,https://cdn.sofifa.com/players/240/787/21_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,71,86,Sassuolo,https://cdn.sofifa.com/teams/111974/30.png,€4.5M,€14K,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,226380,Hee Chan Hwang,24,https://cdn.sofifa.com/players/226/380/21_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,76,81,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€11.5M,€42K,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,251573,Renan Augusto Lodi dos Santos,22,https://cdn.sofifa.com/players/251/573/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,87,Atlético Madrid,https://cdn.sofifa.com/teams/240/30.png,€38.5M,€49K,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,231521,Exequiel Palacios,21,https://cdn.sofifa.com/players/231/521/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,77,85,Bayer 04 Leverkusen,https://cdn.sofifa.com/teams/32/30.png,€23.5M,€40K,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,237942,Pervis Estupiñán,22,https://cdn.sofifa.com/players/237/942/21_60.png,Ecuador,https://cdn.sofifa.com/flags/ec.png,79,86,Villarreal CF,https://cdn.sofifa.com/teams/483/30.png,€34M,€29K,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,209297,Frederico de Paula Santos,27,https://cdn.sofifa.com/players/209/297/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,83,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€28M,€115K,2193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,257025,Konrad de la Fuente,18,https://cdn.sofifa.com/players/257/025/21_60.png,United States,https://cdn.sofifa.com/flags/us.png,64,80,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€1.5M,€11K,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,235026,Omar Richards,21,https://cdn.sofifa.com/players/235/026/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,73,81,Reading,https://cdn.sofifa.com/teams/1793/30.png,€6.5M,€9K,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,236792,Tomáš Souček,25,https://cdn.sofifa.com/players/236/792/21_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,81,86,West Ham United,https://cdn.sofifa.com/teams/19/30.png,€34.5M,€46K,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,232411,Christopher Nkunku,22,https://cdn.sofifa.com/players/232/411/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,86,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€34M,€51K,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,198219,Lorenzo Insigne,29,https://cdn.sofifa.com/players/198/219/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,85,85,Napoli,https://cdn.sofifa.com/teams/48/30.png,€53M,€120K,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,239207,Maximiliano Gómez,23,https://cdn.sofifa.com/players/239/207/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,80,85,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€32M,€40K,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,220018,Ante Rebić,26,https://cdn.sofifa.com/players/220/018/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,79,80,Milan,https://cdn.sofifa.com/teams/47/30.png,€21M,€48K,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,220814,Lucas Hernández,24,https://cdn.sofifa.com/players/220/814/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,83,86,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€46M,€77K,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,146947,Mikel Vesga Arruti,27,https://cdn.sofifa.com/players/146/947/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,76,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€6.5M,€22K,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,241042,Oliver Skipp,19,https://cdn.sofifa.com/players/241/042/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,84,Norwich City,https://cdn.sofifa.com/teams/1792/30.png,€4.2M,€21K,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,241854,Perr Schuurs,20,https://cdn.sofifa.com/players/241/854/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,75,83,Ajax,https://cdn.sofifa.com/teams/245/30.png,€11.5M,€10K,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
